cu_index,cu_species,cu_name,cu_area,cu_type,du_number,du_name,du_acronym,smu_area,smu_name,smu_id,smu_species,COSEWIC_threat_category,iucn_l2,rpa_threat_ranking,ranking_id
CM-33,Chum,UNUK,YUKON TRANSBOUNDARY,Current,27,Transboundary Fjords,,YUKON TRANSBOUNDARY,CU IS EXTANT AND IS EITHER ACCEPTED OR HAS BEEN PROPOSED.,,Chum,,,,
CM-34,Chum,LOWER STIKINE,NORTH COAST,Current,27,Transboundary Fjords,,,NO DESIGNATED SMU,,,,,,
CM-35,Chum,WHITING,YUKON TRANSBOUNDARY,Current,27,Transboundary Fjords,,,NO DESIGNATED SMU,,,,,,
CM-36,Chum,TAKU,YUKON TRANSBOUNDARY,Current,25,Taku,,YUKON TRANSBOUNDARY,TRANSBOUNDARY CHUM SALMON,CM-YTRA-36,Chum,,,,
CM-37,Chum,LYNN CANAL,YUKON TRANSBOUNDARY,Current,26,Chilkat,,,NO DESIGNATED SMU,,,,,,
CM-38,Chum,TESLIN,YUKON TRANSBOUNDARY,Current,28,Yukon Plateau & Headwaters,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-39,Chum,LOWER LIARD,YUKON TRANSBOUNDARY,VREQ[Current],,,,,NO DESIGNATED SMU,,,,,,
CM-4,Chum,GEORGIA STRAIT,SOUTH COAST,Current,"2, 4, 10","Georgia Strait Mainland, East Vancouver Island, West Vancouver Island",,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-40,Chum,PEEL RIVER,YUKON TRANSBOUNDARY,Current,,,,,NO DESIGNATED SMU,,,,,,
CM-42,Chum,MIDDLE YUKON RIVER,YUKON TRANSBOUNDARY,Current,28,Yukon Plateau & Headwaters,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-43,Chum,NORTH YUKON RIVER,YUKON TRANSBOUNDARY,Current,30,North Yukon-Klondike Plateau,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-44,Chum,WHITE RIVER,YUKON TRANSBOUNDARY,Current,29,White River and Tributaries,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-45,Chum,DONJEK-KLUANE,YUKON TRANSBOUNDARY,Current,29,White River and Tributaries,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-46,Chum,PORCUPINE RIVER,YUKON TRANSBOUNDARY,Current,31,Porcupine,,YUKON TRANSBOUNDARY,PORCUPINE CHUM SALMON,CM-YTRA-02,Chum,,,,
CM-48,Chum,STEWART<<VREQ[CURRENT]>>,YUKON TRANSBOUNDARY,VREQ[Current],28,Yukon Plateau & Headwaters,,YUKON TRANSBOUNDARY,YUKON CHUM SALMON,CM-YTRA-01,Chum,,,,
CM-5,Chum,NORTHEAST VANCOUVER ISLAND,SOUTH COAST,Current,9,NORTHEAST VANCOUVER ISLAND,,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-6,Chum,LOUGHBOROUGH,SOUTH COAST,Current,6,LOUGHBOROUGH INLET,,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-7,Chum,BUTE INLET,SOUTH COAST,Current,7,BUTE INLET,,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-8,Chum,SOUTHERN COASTAL STREAMS,SOUTH COAST,Current,5,SOUTHERN COASTAL STREAMS,,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-9,Chum,UPPER KNIGHT,SOUTH COAST,Current,8,UPPER KNIGHT INLET,,SOUTH COAST,INNER SOUTH COAST CHUM SALMON,CM-SC-01,Chum,,,,
CM-9004,Chum,INTERIOR FRASER<<BIN>>,FRASER INTERIOR,Bin,,,,,NO DESIGNATED SMU,,,,,,
CO-1,Coho,BOUNDARY BAY,SOUTH COAST,VREQ[Current],1,Boundary Bay,BB,SOUTH COAST,STRAIT OF GEORGIA COHO SALMON,CO-SC-01,Coho,,,,
CO-10,Coho,HOWE SOUND-BURRARD INLET,SOUTH COAST,Current,10,Howe Sound-Burrard Inlet,Howe-Burrard,SOUTH COAST,STRAIT OF GEORGIA COHO SALMON,CO-SC-01,Coho,,,,
CO-11,Coho,GEORGIA STRAIT MAINLAND,SOUTH COAST,Current,9,Georgia Strait Mainland,SC+GStr,SOUTH COAST,STRAIT OF GEORGIA COHO SALMON,CO-SC-01,Coho,,,,
CO-12,Coho,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,SOUTH COAST,Current,12,South Coastal Streams-QCStr-JStr-SFjords,SC+SFj,SOUTH COAST,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,CO-SC-03,Coho,,,,
CO-13,Coho,EAST VANCOUVER ISLAND-GEORGIA STRAIT,SOUTH COAST,Current,11,East Vancouver Island- Georgia Strait-,EVI+GStr,SOUTH COAST,STRAIT OF GEORGIA COHO SALMON,CO-SC-01,Coho,,,,
CO-14,Coho,EAST VANCOUVER ISLAND-JOHNSTONE STRAIT-SOUTHERN FJORDS,SOUTH COAST,Current,14,E Vancouver Is - Johnstone Strait-SFjords,EVI+SFj,SOUTH COAST,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,CO-SC-03,Coho,,,,
CO-15,Coho,NAHWITTI LOWLAND,SOUTH COAST,Current,17,Northwest Vancouver Island,NWVI,SOUTH COAST,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,CO-SC-03,Coho,,,,
CO-16,Coho,JUAN DE FUCA-PACHENA,SOUTH COAST,Current,16,Juan de Fuca - Pachena,JdF,SOUTH COAST,WCVI COHO SALMON,CO-SC-02,Coho,,,,
CO-17,Coho,WEST VANCOUVER ISLAND,SOUTH COAST,Current,15,West Vancouver Island,WVI,SOUTH COAST,WCVI COHO SALMON,CO-SC-02,Coho,,,,
CO-18,Coho,CLAYOQUOT,SOUTH COAST,Current,15,West Vancouver Island,WVI,SOUTH COAST,WCVI COHO SALMON,CO-SC-02,Coho,,,,
CO-19,Coho,HOMATHKO-KLINAKLINI RIVERS,SOUTH COAST,Current,13,Homathko-Klinaklini,HK+SFj,SOUTH COAST,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,CO-SC-03,Coho,,,,
CO-2,Coho,LOWER FRASER-A,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CO-20,Coho,SMITH INLET,NORTH COAST,Current,21,Rivers-Smith Inlet,RSI,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-21,Coho,RIVERS INLET,NORTH COAST,Current,21,Rivers-Smith Inlet,RSI,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-22,Coho,BELLA COOLA-DEAN RIVERS,NORTH COAST,Current,22,Bella Coola - Dean Rivers,BCD,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-23,Coho,HG-EAST,NORTH COAST,Current,20,Haida Gwaii2 - East,EHG,NORTH COAST,HAIDA GWAII COHO SALMON,CO-NC-02,Coho,,,,
CO-24,Coho,HG-WEST,NORTH COAST,Current,18,Haida Gwaii2 - West,WHG,NORTH COAST,HAIDA GWAII COHO SALMON,CO-NC-02,Coho,,,,
CO-25,Coho,HG-GRAHAM ISLAND LOWLANDS,NORTH COAST,Current,19,Haida Gwaii2 - North,NHG,NORTH COAST,HAIDA GWAII COHO SALMON,CO-NC-02,Coho,,,,
CO-26,Coho,MUSSEL-KYNOCH,NORTH COAST,Current,24,Northern Coastal Streams,NCS,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-27,Coho,HECATE STRAIT MAINLAND,NORTH COAST,Current,23,Hecate Strait Mainland,HecLow,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-28,Coho,BRIM-WAHOO,NORTH COAST,Deprecated,24,Northern Coastal Streams,NCS,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-29,Coho,DOUGLAS CHANNEL-KITIMAT ARM,NORTH COAST,Current,24,Northern Coastal Streams,NCS,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-3,Coho,LOWER FRASER-B,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CO-30,Coho,NORTHERN COASTAL STREAMS,NORTH COAST,Current,24,Northern Coastal Streams,NCS,NORTH COAST,CENTRAL COAST COHO SALMON,CO-NC-01,Coho,,,,
CO-31,Coho,SKEENA ESTUARY,NORTH COAST,Current,25,Skeena Estuary,NSKEst,NORTH COAST,SKEENA COHO SALMON,CO-NC-04,Coho,,,,
CO-32,Coho,LOWER SKEENA,NORTH COAST,Current,26,Lower Skeena,LSK,NORTH COAST,SKEENA COHO SALMON,CO-NC-04,Coho,,,,
CO-33,Coho,MIDDLE SKEENA,NORTH COAST,Current,27,Middle Skeena,MSK,NORTH COAST,SKEENA COHO SALMON,CO-NC-04,Coho,,,,
CO-34,Coho,UPPER SKEENA,NORTH COAST,Current,28,Upper Skeena,USK,NORTH COAST,SKEENA COHO SALMON,CO-NC-04,Coho,,,,
CO-35,Coho,LOWER NASS,NORTH COAST,Current,29,Lower Nass-Portland Canal,LNR-P,NORTH COAST,NASS COHO SALMON,CO-NC-03,Coho,,,,
CO-36,Coho,UPPER NASS,NORTH COAST,Current,30,Upper Nass,UNR,NORTH COAST,NASS COHO SALMON,CO-NC-03,Coho,,,,
CO-37,Coho,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,NORTH COAST,Current,29,Lower Nass-Portland Canal,LNR-P,NORTH COAST,NASS COHO SALMON,CO-NC-03,Coho,,,,
CO-38,Coho,UNUK RIVER,YUKON TRANSBOUNDARY,Current,,,,,NO DESIGNATED SMU,,,,,,
CO-39,Coho,LOWER STIKINE,YUKON TRANSBOUNDARY,Current,32,Lower Stikine,LStk,YUKON TRANSBOUNDARY,STIKINE COHO SALMON,CO-YTRA-39,Coho,,,,
CO-4,Coho,LILLOOET,FRASER INTERIOR,Current,3,Lillooet,LILL,FRASER INTERIOR,LOWER FRASER COHO SALMON,CO-FIA-02,Coho,,,,
CO-40,Coho,WHITING RIVER,YUKON TRANSBOUNDARY,Current,,,,,NO DESIGNATED SMU,,,,,,
CO-41,Coho,TAKU-LATE TIMING,YUKON TRANSBOUNDARY,Current,34,Taku,Taku,YUKON TRANSBOUNDARY,TAKU COHO SALMON,CO-YTRA-04,Coho,,,,
CO-42,Coho,TAKU-MID TIMING,YUKON TRANSBOUNDARY,Current,34,Taku,Taku,YUKON TRANSBOUNDARY,TAKU COHO SALMON,CO-YTRA-04,Coho,,,,
CO-43,Coho,TAKU-EARLY TIMING,YUKON TRANSBOUNDARY,Current,34,Taku,Taku,YUKON TRANSBOUNDARY,TAKU COHO SALMON,CO-YTRA-04,Coho,,,,
CO-44,Coho,LYNN CANAL,YUKON TRANSBOUNDARY,Current,,,,,NO DESIGNATED SMU,,,,,,
CO-45,Coho,ALSEK RIVER,YUKON TRANSBOUNDARY,Current,36,Alsek,Alsek,YUKON TRANSBOUNDARY,ALSEK COHO SALMON,CO-YTRA-45,Coho,,,,
CO-46,Coho,PORCUPINE,YUKON TRANSBOUNDARY,Current,37,Porcupine,Yukon,YUKON TRANSBOUNDARY,PORCUPINE COHO SALMON,CO-YTRA-46,Coho,,,,
CO-47,Coho,LOWER FRASER,FRASER INTERIOR,Current,2,Lower Fraser1,LFR,FRASER INTERIOR,LOWER FRASER COHO SALMON,CO-FIA-02,Coho,,,,
CO-48,Coho,INTERIOR FRASER,FRASER INTERIOR,Current,5,Middle Fraser,MFR,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,,,,
PKE-1,Pink-Even,GEORGIA STRAIT,SOUTH COAST,Current,1,Coastal and Transboundary Fjords,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - EVEN,PKE-SC-01,Pink-Even,,,,
PKE-10,Pink-Even,EAST HAIDA GWAII,NORTH COAST,Current,2,Haida Gwaii North,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
PKE-11,Pink-Even,WEST HAIDA GWAII,NORTH COAST,Current,3,Haida Gwaii,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
PKE-12,Pink-Even,UPPER NASS,NORTH COAST,Current,1,Coastal and Transboundary Fjords,,NORTH COAST,NASS PINK SALMON,PK-NC-04,Pink,,,,
PKE-13,Pink-Even,TRANSBOUNDARY FJORDS,YUKON TRANSBOUNDARY,Current,1,Coastal and Transboundary Fjords,,YUKON TRANSBOUNDARY,TRANSBOUNDARY PINK SALMON,PK-YTRA-01,Pink,,,,
PKE-2,Pink-Even,WEST VANCOUVER ISLAND,SOUTH COAST,Current,1,Coastal and Transboundary Fjords,,SOUTH COAST,WCVI PINK SALMON,PK-SC-02,Pink,,,,
PKE-3,Pink-Even,NORTHWEST VANCOUVER ISLAND,SOUTH COAST,Current,1,Coastal and Transboundary Fjords,,SOUTH COAST,WCVI PINK SALMON,PK-SC-02,Pink,,,,
PKE-4,Pink-Even,SOUTHERN FJORDS,SOUTH COAST,Current,1,Coastal and Transboundary Fjords,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - EVEN,PKE-SC-01,Pink-Even,,,,
PKE-5,Pink-Even,HECATE LOWLANDS,NORTH COAST,Current,1,Coastal and Transboundary Fjords,,NORTH COAST,CENTRAL COAST PINK SALMON,PK-NC-02,Pink,,,,
PKE-6,Pink-Even,HECATE STRAIT-FJORDS,NORTH COAST,Current,1,Coastal and Transboundary Fjords,,NORTH COAST,CENTRAL COAST PINK SALMON,PK-NC-02,Pink,,,,
PKE-7,Pink-Even,NASS-SKEENA ESTUARY,NORTH COAST,Current,4,Skeena River,,NORTH COAST,NASS PINK SALMON,PK-NC-04,Pink,,,,
PKE-8,Pink-Even,MIDDLE-UPPER SKEENA,NORTH COAST,Current,4,Skeena River,,NORTH COAST,SKEENA PINK SALMON,PK-NC-03,Pink,,,,
PKE-9,Pink-Even,NORTH HAIDA GWAII,NORTH COAST,Current,3,Haida Gwaii,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
PKE-9005,Pink-Even,FRASER RIVER<<BIN>>,FRASER INTERIOR,Bin,,,,,NO DESIGNATED SMU,,,,,,
PKO-1,Pink-Odd,FRASER RIVER,FRASER INTERIOR,Current,"1, 2","Lower Fraser River, Middle Fraser Thompson River",,FRASER INTERIOR,FRASER PINK SALMON - ODD,PKO-FIA-1,Pink-Odd,,,,
PKO-10,Pink-Odd,NORTH HAIDA GWAII,NORTH COAST,Current,5,Haida Gwaii,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
PKO-11,Pink-Odd,WEST HAIDA GWAII,NORTH COAST,Current,5,Haida Gwaii,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
PKO-12,Pink-Odd,HECATE STRAIT-LOWLANDS,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,CENTRAL COAST PINK SALMON,PK-NC-02,Pink,,,,
PKO-13,Pink-Odd,HECATE STRAIT-FJORDS,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,CENTRAL COAST PINK SALMON,PK-NC-02,Pink,,,,
PKO-14,Pink-Odd,NASS-SKEENA ESTUARY,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,NASS PINK SALMON,PK-NC-04,Pink,,,,
PKO-15,Pink-Odd,LOWER SKEENA,NORTH COAST,Current,7,Skeena River,,NORTH COAST,SKEENA PINK SALMON,PK-NC-03,Pink,,,,
PKO-16,Pink-Odd,MIDDLE AND UPPER SKEENA,NORTH COAST,Current,7,Skeena River,,NORTH COAST,SKEENA PINK SALMON,PK-NC-03,Pink,,,,
PKO-17,Pink-Odd,NASS-PORTLAND-OBSERVATORY,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,NASS PINK SALMON,PK-NC-04,Pink,,,,
PKO-18,Pink-Odd,UPPER NASS,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,NASS PINK SALMON,PK-NC-04,Pink,,,,
PKO-19,Pink-Odd,TRANSBOUNDARY FJORDS,YUKON TRANSBOUNDARY,Current,6,Coastal and Transboundary Fjords,,YUKON TRANSBOUNDARY,TRANSBOUNDARY PINK SALMON,PK-YTRA-01,Pink,,,,
PKO-2,Pink-Odd,EAST HOWE SOUND-BURRARD INLET,SOUTH COAST,Current,4,Southern Fjords,,,NO DESIGNATED SMU,,,,,,
PKO-3,Pink-Odd,GEORGIA STRAIT,SOUTH COAST,Current,4,Southern Fjords,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - ODD,PKO-SC-01,Pink-Odd,,,,
PKO-4,Pink-Odd,EAST VANCOUVER ISLAND-JOHNSTONE STRAIT,SOUTH COAST,Current,3,East Vancouver Is,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - ODD,PKO-SC-01,Pink-Odd,,,,
PKO-5,Pink-Odd,NAHWITTI,SOUTH COAST,Current,6,Coastal and Transboundary Fjords,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - ODD,PKO-SC-01,Pink-Odd,,,,
PKO-6,Pink-Odd,WEST VANCOUVER ISLAND,SOUTH COAST,Current,6,Coastal and Transboundary Fjords,,SOUTH COAST,WCVI PINK SALMON,PK-SC-02,Pink,,,,
PKO-7,Pink-Odd,SOUTHERN FJORDS,SOUTH COAST,Current,4,Southern Fjords,,SOUTH COAST,ECVI/MAINLAND PINK SALMON - ODD,PKO-SC-01,Pink-Odd,,,,
PKO-8,Pink-Odd,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,NORTH COAST,Current,6,Coastal and Transboundary Fjords,,NORTH COAST,CENTRAL COAST PINK SALMON,PK-NC-02,Pink,,,,
PKO-9,Pink-Odd,EAST HAIDA GWAII,NORTH COAST,Current,5,Haida Gwaii,,NORTH COAST,HAIDA GWAII PINK SALMON,PK-NC-01,Pink,,,,
SEL-01-01,Sockeye,OSOYOOS-SKAHA-OKANAGAN,FRASER INTERIOR,Current,,,,FRASER INTERIOR,OKANAGAN SOCKEYE SALMON,SEL-FIA-01,Sockeye (Lake Type),,,,
SEL-03-01,Sockeye,CHILLIWACK-EARLY SUMMER TIMING,FRASER INTERIOR,Current,5,Chilliwack-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-03-03,Sockeye,HARRISON-DOWNSTREAM MIGRATING-LATE TIMING,FRASER INTERIOR,Current,9,Harrison (D/S)-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,,,
SEL-03-05,Sockeye,PITT-EARLY SUMMER TIMING,FRASER INTERIOR,Current,15,Pitt-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-03-06,Sockeye,HAYWARD-LATE TIMING,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-03-07,Sockeye,ALOUETTE_EARLY SUMMER<<EXTIRPATED>>,FRASER INTERIOR,Extirpated,"196, 197",Alouette_ES population (original)/ Coquitlam-ES population (original),,,NO DESIGNATED SMU,,,,,,
SEL-03-XX,Sockeye,FRASER RIVER MIGRATORY COUNTS<<BIN>>,FRASER INTERIOR,Bin,,,,,NO DESIGNATED SMU,,,,,,
SEL-04-01,Sockeye,LILLOOET/HARRISON-LATE TIMING,FRASER INTERIOR,Current,12,Lillooet-Harrison-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,,,
SEL-05-01,Sockeye,KAWKAWA-LATE TIMING,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-05-02,Sockeye,NAHATLATCH-EARLY SUMMER TIMING,FRASER INTERIOR,Current,13,Nahatlatch-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-06-01,Sockeye,ANDERSON/SETON-EARLY SUMMER TIMING,FRASER INTERIOR,Current,1,Anderson-Seton-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-06-02,Sockeye,CHILKO-EARLY SUMMER TIMING,FRASER INTERIOR,Current,3,Chilko-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-06-03,Sockeye,CHILKO-SUMMER TIMING,FRASER INTERIOR,Current,4,Chilko-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),,,,
SEL-06-04,Sockeye,FRANCOIS-EARLY SUMMER TIMING,FRASER INTERIOR,VREQ[Extirpated],,,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-06-05,Sockeye,FRANCOIS-LATE TIMING,FRASER INTERIOR,VREQ[Extirpated],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-06,Sockeye,FRASER-EARLY SUMMER TIMING,FRASER INTERIOR,Extirpated,200,Fraser -ES population (original),,,NO DESIGNATED SMU,,,,,,
SEL-06-07,Sockeye,FRANCOIS/FRASER-SUMMER TIMING,FRASER INTERIOR,Current,7,Francois-Fraser-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),,,,
SEL-06-08,Sockeye,MCKINLEY-SUMMER TIMING,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
SEL-06-09,Sockeye,NADINA-EARLY SUMMER TIMING,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
SEL-06-12,Sockeye,STUART-EARLY STUART TIMING,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-06-15,Sockeye,TAKLA/TREMBLEUR-SUMMER TIMING,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
SEL-06-18,Sockeye,CARIBOO-SUMMER TIMING,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-19,Sockeye,(X)SETON-SUMMER TIMING,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-06-20,Sockeye,NADINA/FRANCOIS-EARLY SUMMER TIMING,FRASER INTERIOR,Current,8,Nadina-Francois-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-06-21,Sockeye,UPPER WHITE ROAD COMPLEX<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-22,Sockeye,TUMUCH/SLIM<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-23,Sockeye,SALMON<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-24,Sockeye,AHBAU<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-25,Sockeye,EAGLET<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-26,Sockeye,NARROW<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-06-27,Sockeye,STONY/ROND<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-07-02,Sockeye,INDIAN/KRUGER-EARLY SUMMER TIMING,FRASER INTERIOR,VREQ[Bin],,,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-07-03,Sockeye,HANSARD<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-08-01,Sockeye,NICOLA<<VREQ[BIN]>>,FRASER INTERIOR,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-09-01,Sockeye,KAMLOOPS-LATE TIMING,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
SEL-09-02,Sockeye,SHUSWAP COMPLEX-EARLY SUMMER TIMING,FRASER INTERIOR,Current,19,Shuswap-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),,,,
SEL-09-03,Sockeye,SHUSWAP COMPLEX-LATE TIMING,FRASER INTERIOR,Current,18,Shuswap Complex-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,,,
SEL-09-04,Sockeye,(X)ADAMS-EARLY SUMMER TIMING,FRASER INTERIOR,Extirpated,,,,,NO DESIGNATED SMU,,,,,,
SEL-09-05,Sockeye,(X)MOMICH-EARLY SUMMER TIMING,FRASER INTERIOR,Extirpated,,,,,NO DESIGNATED SMU,,,,,,
SEL-09-xx,Sockeye,(P)ADAMS AND MOMICH LAKES-EARLY SUMMER TIMING,FRASER INTERIOR,Bin,"198, 199",Adams-ES population (original); Momich-ES population (original),,,NO DESIGNATED SMU,,,,,,
SEL-10-01,Sockeye,KAMLOOPS-EARLY SUMMER TIMING,FRASER INTERIOR,Current,11,Kamloops-ES population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),,,,
SEL-10-02,Sockeye,(X)NORTH BARRIERE-EARLY SUMMER TIMING,FRASER INTERIOR,Extirpated,,,,,NO DESIGNATED SMU,,,,,,
SEL-11-01,Sockeye,FULMORE,SOUTH COAST,Current,53,Fulmore,FULMORE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-02,Sockeye,HEYDON,SOUTH COAST,Current,54,Heydon,HEYDON,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-03,Sockeye,KAKWEIKEN,SOUTH COAST,Current,55,Kakweiken,KAKWEIKEN,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-04,Sockeye,LOOSE,SOUTH COAST,Current,56,Loose,LOOSE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-05,Sockeye,MACKENZIE,SOUTH COAST,Current,57,Mackenzie,MACKENZIE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-06,Sockeye,PHILLIPS,SOUTH COAST,Current,58,Phillips,PHILLIPS,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
